Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A2888,M@chneLearningBasics,122.0,3760.0,$233.47,22.0,7.0,0.057,$1785,2024/11/16,bengluru,Desktop,analytics for data
A2889,Businessanlyticsclass,99.0,3979.0,$188.54,16.0,4.0,0.04,$1244,2024/11/20,chennai,Tablet,data anaytics training
A2890,Cl0udComputngCourse,,3027.0,$205.67,,7.0,,$1593,2024/11/07,NewDlhi,TABLET,learn data analytics
A2891,W3bDevMastery,114.0,4540.0,$185.04,10.0,4.0,0.035,$1561,2024/11/28,madras,mobile,data analytics course
A2892,DataScienceBootcamp_,92.0,4466.0,$244.46,18.0,6.0,0.039,$1912,2024/11/07,CHENNAI,DESKTOP,learn data analytics
A2893,Datasciencebootcamp,,4865.0,$206.18,25.0,9.0,,$1836,08-11-2024,mumabi,Desktop,data analitics online
A2894,Machn3LearningBasics,157.0,5890.0,$221.53,27.0,,,$1122,11-11-2024,DELHI,MOBILE,data anaytics training
A2895,bUSINESSaNLYTICScLASS,91.0,4010.0,$229.84,11.0,6.0,,$1634,02-11-2024,bangalore,Mobile,analytics for data
A2896,CloudComputngCourse ,91.0,4641.0,$182.84,12.0,9.0,0.046,$1235,2024-11-25,delhi,mobile,data analitics online
A2897,DataScienceBootcamp1,99.0,5669.0,$202.47,24.0,7.0,0.071,$1862,11-11-2024,punr,desktop,online data analytic
A2898,dATAsCIENCEbOOTCAMP,160.0,3000.0,$201.69,28.0,9.0,0.056,$1103,2024/11/16,PUNE,desktop,data analitics online
A2899,CloudComputngCourse,,3979.0,$241.3,25.0,10.0,,$1488,10-11-2024,CHENNAI,Desktop,data analytics course
A2900,AI_M@rketing101,185.0,,$192.6,23.0,5.0,0.027,$1180,2024-11-01,mumabi,desktop,learn data analytics
A2901,Sqldatabsetraining,137.0,5049.0,$180.58,26.0,3.0,0.022,$1808,18-11-2024,chnnai,DESKTOP,data anaytics training
A2902,Python4D@ta,159.0,3662.0,$203.93,20.0,4.0,0.025,$1776,2024-11-10,punea,TABLET,data analytics course
A2903,Deeplearnngpro,155.0,5822.0,$227.47,10.0,4.0,,$1373,2024/11/28,mumabi,MOBILE,data analitics online
A2904,dEEPlEARNNGpRO,103.0,3762.0,$187.11,12.0,9.0,,$1096,2024-11-24,mumbai,mobile,learn data analytics
A2905,mACHNElEARNINGbASICS,134.0,3647.0,$209.89,21.0,7.0,0.032,$1744,2024/11/03,BANGALORE,desktop,learn data analytics
A2906,Sqldatabsetraining,128.0,3448.0,$235.69,27.0,8.0,0.062,$1373,17-11-2024,punr,DESKTOP,data analytics course
A2907,mACHNElEARNINGbASICS,156.0,3776.0,$213.3,30.0,4.0,0.026,$1013,2024/11/19,punr,tablet,online data analytic
A2908,CyberSecurtyFundamentals,154.0,5763.0,$240.35,20.0,10.0,,$1816,25-11-2024,pune,mobile,data analitics online
A2909,W3bDevMastery,176.0,3835.0,$210.11,10.0,3.0,,$1025,05-11-2024,Benglore,Tablet,data analytics course
A2910,dEEPlEARNNGpRO,,4079.0,$243.8,23.0,6.0,0.047,$1909,2024-11-29,chenay,TABLET,learn data analytics
A2911,Machnelearningbasics,182.0,4444.0,$188.86,19.0,9.0,0.045,$1555,25-11-2024,bengluru,desktop,data analytics course
A2912,W3bDevMastery,84.0,3859.0,$182.85,17.0,8.0,0.095,$1145,2024/11/09,dheli,MOBILE,data anaytics training
A2913,Cybersecurtyfundamentals,192.0,3752.0,$240.61,23.0,8.0,0.042,$1504,2024/11/13,madras,desktop,data analytics course
A2914,MachneLearningBasics_,133.0,5487.0,$243.45,22.0,7.0,0.053,$1059,2024-11-18,delhi,Desktop,data analitics online
A2915,wEBdEVmASTERY,81.0,4864.0,$238.27,15.0,7.0,0.086,$1278,01-11-2024,punea,desktop,analytics for data
A2916,mACHNElEARNINGbASICS,196.0,3834.0,$216.22,10.0,3.0,,$1727,2024-11-03,chennai,Mobile,data analitics online
A2917,cLOUDcOMPUTNGcOURSE,103.0,5859.0,$210.86,15.0,7.0,0.068,$1079,15-11-2024,dheli,Mobile,online data analytic
A2918,Pyth0n4Data,107.0,4428.0,$187.08,28.0,8.0,0.075,$1764,2024/11/26,mumabi,Tablet,data analytics course
A2919,Machnelearningbasics,199.0,5649.0,$223.62,11.0,4.0,0.02,$1075,2024-11-22,pune,Desktop,data analytics course
A2920,Python4D@ta,133.0,4116.0,$248.26,14.0,3.0,0.033,$1160,2024/11/20,Bombay,Mobile,data analytics course
A2921,Machn3LearningBasics,192.0,5026.0,$209.89,25.0,9.0,,$1981,2024-11-30,poona,TABLET,data analytics course
A2922,CloudComputngCours3,189.0,4969.0,$245.1,11.0,9.0,,$1993,05-11-2024,NewDlhi,tablet,online data analytic
A2923,SQLDatabseTraining,197.0,4441.0,$220.84,26.0,6.0,0.03,,2024/11/16,mumabi,desktop,online data analytic
A2924,AI_M@rketing101,142.0,4854.0,$220.73,25.0,9.0,0.063,$1891,2024/11/01,pune,DESKTOP,data analitics online
A2925,mACHNElEARNINGbASICS,,4010.0,$238.31,12.0,3.0,,$1895,2024-11-05,Bombay,tablet,analytics for data
A2926,Cybersecurtyfundamentals,134.0,4790.0,$182.49,19.0,5.0,0.06,$1082,2024/11/25,PUNE,DESKTOP,analytics for data
A2927,WebDevMastery,198.0,4953.0,$201.7,22.0,8.0,,$1716,2024-11-29,mumbai,Mobile,data anaytics training
A2928,W3bDevMastery,142.0,4818.0,$233.74,24.0,5.0,0.043,$1575,2024/11/03,dheli,desktop,analytics for data
A2929,Businessanlyticsclass,91.0,4394.0,,21.0,,,$1926,2024-11-15,DELHI,tablet,online data analytic
A2930,Cloudcomputngcourse,81.0,3855.0,$185.69,21.0,9.0,0.051,$1310,14-11-2024,poona,Desktop,learn data analytics
A2931,SQLD@tabseTraining,160.0,3781.0,$241.99,23.0,3.0,0.019,$1772,2024-11-05,chennai,TABLET,data analitics online
A2932,CyberSecurtyFundamentals1,106.0,3309.0,$217.2,25.0,4.0,0.057,$1507,2024-11-03,mumabi,Tablet,data analytics course
A2933,Businessanlyticsclass,148.0,4930.0,$211.01,24.0,6.0,0.058,$1378,2024/11/19,MUMBAI,mobile,data anaytics training
A2934,wEBdEVmASTERY,83.0,4830.0,$184.98,12.0,10.0,0.12,$1041,2024/11/01,mumabi,DESKTOP,learn data analytics
A2935,dATAsCIENCEbOOTCAMP,89.0,5422.0,$199.91,12.0,6.0,0.067,$1903,2024/11/09,PUNE,desktop,data anaytics training
A2936,CloudComputngCourse_,123.0,4658.0,$211.76,30.0,3.0,0.024,$1201,2024/11/15,punr,desktop,online data analytic
A2937,Machn3LearningBasics,103.0,3249.0,$232.85,13.0,4.0,0.039,$1397,2024/11/04,PUNE,DESKTOP,data analytics course
A2938,DataScienceB0otcamp,130.0,4393.0,$198.66,19.0,7.0,0.054,$1236,2024/11/11,mumabi,desktop,data analitics online
A2939,cLOUDcOMPUTNGcOURSE,193.0,4953.0,$243.75,14.0,3.0,0.016,$1118,2024-11-04,chennai,MOBILE,analytics for data
A2940,dATAsCIENCEbOOTCAMP,185.0,5208.0,$227.26,16.0,4.0,0.022,$1953,2024/11/08,MUMBAI,Mobile,data anaytics training
A2941,D@taScienceBootcamp,163.0,4114.0,$224.8,18.0,8.0,0.046,$1493,2024-11-24,mumbay,DESKTOP,online data analytic
A2942,BusinessAnlyticsClass,197.0,3508.0,$181.04,20.0,4.0,0.02,$1824,2024/11/16,delhi,Mobile,data anaytics training
A2943,Cybersecurtyfundamentals,89.0,5733.0,$215.33,22.0,9.0,0.101,$1323,2024/11/15,CHENNAI,TABLET,data analitics online
A2944,cYBERsECURTYfUNDAMENTALS,99.0,3948.0,$198.65,22.0,4.0,0.04,$1444,2024/11/19,mumbai,Mobile,data anaytics training
A2945,sqldATABSEtRAINING,110.0,4488.0,$210.69,27.0,10.0,,$1872,2024-11-12,bengluru,MOBILE,data anaytics training
A2946,CyberSecurtyFundamentals,124.0,4747.0,$234.97,24.0,10.0,0.081,,2024-11-17,mumbay,Desktop,online data analytic
A2947,DataSci3nceBootcamp,120.0,5363.0,$221.17,17.0,4.0,0.033,$1345,2024/11/08,dheli,Tablet,analytics for data
A2948,DeepLearnngPro ,97.0,,$184.76,25.0,10.0,0.103,,14-11-2024,DELHI,TABLET,data analitics online
A2949,W3bDevMastery,108.0,5611.0,$224.38,29.0,8.0,0.074,$1886,11-11-2024,punea,Mobile,analytics for data
A2950,AI_Marketing101,143.0,4788.0,$213.2,24.0,7.0,0.049,$1359,01-11-2024,Bombay,Desktop,analytics for data
A2951,Machn3LearningBasics,129.0,5899.0,$216.85,15.0,9.0,,$1574,2024/11/30,poona,Desktop,data analytics course
A2952,Python4Data1,165.0,4121.0,$224.59,30.0,7.0,0.042,$1569,2024-11-03,chennai,mobile,data analytics course
A2953,sqldATABSEtRAINING,155.0,5030.0,$234.41,13.0,5.0,0.032,$1113,08-11-2024,new delhi,MOBILE,online data analytic
A2954,Python4Data,156.0,3533.0,$211.7,22.0,9.0,0.058,$1399,2024/11/10,chennai,MOBILE,data analytics course
A2955,D3epLearnngPro,94.0,5751.0,$205.37,10.0,9.0,0.096,$1155,2024-11-19,poona,Tablet,data analytics course
A2956,AI_Marketing101 ,170.0,5484.0,$210.28,20.0,9.0,0.053,$1319,23-11-2024,mumabi,tablet,data anaytics training
A2957,Cyb3rSecurtyFundamentals,90.0,5457.0,$233.5,17.0,9.0,0.1,$1159,19-11-2024,poona,DESKTOP,data analytics course
A2958,Datasciencebootcamp,,3314.0,,26.0,10.0,,$1731,27-11-2024,bengaluru,Desktop,analytics for data
A2959,SQLDatabseTraining,80.0,5808.0,$240.44,12.0,4.0,0.036,$1542,2024-11-16,punr,Desktop,data analitics online
A2960,Businessanlyticsclass,166.0,5567.0,$199.13,29.0,5.0,0.03,$1474,2024-11-08,BANGALORE,Mobile,learn data analytics
A2961,Python4D@ta,149.0,5936.0,$246.58,14.0,6.0,,$1396,2024-11-01,dheli,Desktop,learn data analytics
A2962,MachneLearningBasics,151.0,4966.0,$223.67,15.0,3.0,,$1411,2024-11-09,chnnai,Tablet,analytics for data
A2963,Datasciencebootcamp,186.0,4790.0,$233.42,10.0,3.0,,$1201,2024/11/25,chenay,desktop,data anaytics training
A2964,W3bDevMastery,143.0,4932.0,$206.35,20.0,9.0,0.063,$1132,22-11-2024,BANGALORE,desktop,data analytics course
A2965,CloudComputngCours3,180.0,3991.0,$200.43,10.0,10.0,0.056,$1427,21-11-2024,CHENNAI,TABLET,online data analytic
A2966,Pyth0n4Data,141.0,3306.0,$188.29,30.0,9.0,0.041,$1561,2024-11-18,mumabi,tablet,analytics for data
A2967,Python4data,80.0,3432.0,$226.03,,9.0,0.113,$1254,2024/11/07,bangalore,desktop,learn data analytics
A2968,CloudComputngCours3,152.0,4683.0,$223.33,12.0,7.0,0.046,$1697,2024/11/18,chennai,tablet,data analytics course
A2969,SQLDatabseTraining,189.0,3635.0,$229.08,17.0,9.0,0.048,$1225,13-11-2024,Bombay,Tablet,online data analytic
A2970,WebDevM@stery,121.0,4638.0,$198.88,14.0,6.0,,$1964,2024-11-08,pune,DESKTOP,learn data analytics
A2971,W3bDevMastery,140.0,5095.0,$223.77,28.0,7.0,0.05,$1233,14-11-2024,CHENNAI,tablet,learn data analytics
A2972,Webdevmastery,183.0,5749.0,$213.66,23.0,7.0,,$1187,2024/11/22,Bombay,mobile,online data analytic
A2973,Pyth0n4Data,156.0,3964.0,$184.42,22.0,6.0,0.038,$1893,2024/11/30,poona,TABLET,online data analytic
A2974,Cybersecurtyfundamentals,136.0,5645.0,$195.55,26.0,4.0,0.029,$1773,01-11-2024,chennai,TABLET,learn data analytics
A2975,BusinessAnlyticsCl@ss,107.0,5272.0,$223.18,16.0,8.0,0.075,$1110,28-11-2024,madras,DESKTOP,learn data analytics
A2976,Cyb3rSecurtyFundamentals,86.0,4824.0,$231.61,20.0,7.0,,$1390,2024-11-10,dheli,TABLET,data analitics online
A2977,Python4D@ta,165.0,5455.0,$191.75,30.0,5.0,0.03,$1145,2024/11/02,MUMBAI,desktop,data anaytics training
A2978,DeepLe@rnngPro,145.0,3779.0,$182.65,27.0,4.0,,$1364,2024-11-24,punr,Tablet,analytics for data
A2979,WebDevMastery,99.0,5981.0,$243.89,16.0,9.0,0.091,$1876,2024-11-11,mumabi,desktop,data analitics online
A2980,BusinessAnlyticsClass,,5954.0,$216.02,27.0,10.0,,$1880,2024/11/28,poona,desktop,data anaytics training
A2981,Python4D@ta,139.0,5055.0,,19.0,8.0,0.058,$1696,29-11-2024,mumbay,tablet,online data analytic
A2982,Cloudcomputngcourse,153.0,4524.0,$224.15,20.0,4.0,0.026,$1083,2024-11-05,bangalore,tablet,learn data analytics
A2983,SQLDatabs3Training,184.0,5903.0,$182.5,15.0,10.0,0.05,$1230,2024-11-25,punr,MOBILE,learn data analytics
A2984,Cloudcomputngcourse,119.0,5050.0,$180.57,12.0,8.0,0.067,$1243,2024-11-04,madras,MOBILE,analytics for data
A2985,D3epLearnngPro,109.0,4816.0,$182.9,27.0,8.0,,$1123,21-11-2024,DELHI,desktop,data anaytics training
A2986,Python4Data ,168.0,4070.0,$222.99,29.0,7.0,0.046,$1733,2024-11-12,NewDlhi,MOBILE,data anaytics training
A2987,WebDevMastery,,5827.0,$190.93,14.0,3.0,,$1731,2024-11-30,Bombay,Desktop,data analytics course
A2988,Sqldatabsetraining,82.0,4922.0,$234.82,27.0,10.0,0.033,$1556,2024/11/17,chenay,DESKTOP,data anaytics training
A2989,AI_Mark3ting101,112.0,4277.0,$249.65,27.0,3.0,,$1953,2024-11-26,mumabi,TABLET,data analitics online
A2990,WebDevMastery,99.0,3418.0,$195.91,19.0,10.0,0.101,$1242,04-11-2024,DELHI,DESKTOP,data anaytics training
A2991,Python4data,89.0,3363.0,$220.07,26.0,,,$1939,2024-11-09,madras,desktop,data analytics course
A2992,CloudComputngCourse_,154.0,4828.0,$233.39,24.0,6.0,,$1661,02-11-2024,delhi,TABLET,learn data analytics
A2993,Cybersecurtyfundamentals,155.0,4135.0,$226.66,26.0,7.0,0.057,$1442,2024-11-22,bangalore,Tablet,analytics for data
A2994,AI_M@rketing101,188.0,5254.0,$190.43,27.0,7.0,0.037,$1821,16-11-2024,PUNE,desktop,online data analytic
A2995,CloudComputngCourse,83.0,4439.0,$232.13,28.0,7.0,0.084,$1570,19-11-2024,mumabi,MOBILE,data anaytics training
A2996,Sqldatabsetraining,127.0,3053.0,$183.57,10.0,8.0,0.063,$1669,2024/11/13,MUMBAI,tablet,data analytics course
A2997,BusinessAnlyticsCl@ss,141.0,5550.0,$213.82,,10.0,,$1545,2024/11/15,punr,TABLET,data analitics online
A2998,DataScienceBootcamp_,149.0,4678.0,$241.41,11.0,6.0,,$1106,04-11-2024,chenay,Desktop,analytics for data
A2999,Pyth0n4Data,152.0,3036.0,$210.78,12.0,6.0,,$1074,2024-11-10,mumabi,tablet,data analitics online
A3000,Cloudcomputngcourse,123.0,5050.0,$247.93,11.0,8.0,0.065,$1755,29-11-2024,madras,Tablet,analytics for data
A3001,DataSci3nceBootcamp,137.0,5057.0,$194.11,11.0,6.0,0.044,$1206,2024/11/09,chenay,DESKTOP,data analytics course
A3002,CloudComputngCourse,93.0,5346.0,$197.78,15.0,8.0,0.086,$1036,2024-11-15,BANGALORE,Tablet,data analitics online
A3003,SQLDatabs3Training,150.0,5580.0,$204.73,24.0,10.0,0.067,,17-11-2024,MUMBAI,TABLET,data analytics course
A3004,D@taScienceBootcamp,122.0,3351.0,$196.49,13.0,3.0,0.025,$1362,30-11-2024,new delhi,desktop,data analytics course
A3005,Sqldatabsetraining,168.0,3128.0,$184.27,30.0,7.0,,$1957,01-11-2024,mumbay,Tablet,data analytics course
A3006,Deeplearnngpro,113.0,,,26.0,8.0,0.071,$1285,12-11-2024,mumbay,mobile,data analytics course
A3007,Cyb3rSecurtyFundamentals,124.0,5402.0,$222.16,21.0,7.0,0.059,$1091,2024-11-27,mumbai,DESKTOP,data anaytics training
A3008,Cyb3rSecurtyFundamentals,95.0,4653.0,$193.63,17.0,4.0,0.042,$1688,27-11-2024,chenay,DESKTOP,data analytics course
A3009,Ai_marketing101,185.0,4599.0,$248.28,15.0,5.0,0.027,$1673,06-11-2024,punr,desktop,data analitics online
A3010,CyberSecurtyFund@mentals,144.0,3120.0,$221.66,24.0,,,$1061,2024-11-13,madras,MOBILE,data anaytics training
A3011,dATAsCIENCEbOOTCAMP,175.0,3521.0,$210.11,14.0,9.0,0.051,$1140,2024/11/28,punr,MOBILE,analytics for data
A3012,SQLDatabseTraining ,88.0,5823.0,$246.67,12.0,9.0,0.102,$1514,01-11-2024,Bombay,MOBILE,data analytics course
A3013,DataScienceBootcamp ,90.0,5569.0,$196.6,27.0,4.0,0.053,$1516,20-11-2024,Bombay,Desktop,data analitics online
A3014,AI_M@rketing101,94.0,4255.0,$221.06,13.0,5.0,0.053,$1623,2024/11/20,chnnai,Desktop,learn data analytics
A3015,WebDevMastery,191.0,4910.0,$232.7,14.0,10.0,0.052,$1080,2024/11/03,punea,tablet,analytics for data
A3016,Datasciencebootcamp,167.0,5675.0,$222.56,15.0,4.0,0.024,$1862,2024/11/17,delhi,TABLET,analytics for data
A3017,Ai_marketing101,136.0,3777.0,$186.5,11.0,4.0,0.029,$1027,2024-11-05,BANGALORE,MOBILE,learn data analytics
A3018,AI_Marketing101,110.0,5790.0,,23.0,9.0,,$1463,08-11-2024,DELHI,tablet,data analitics online
A3019,SQLDatabseTraining,171.0,3055.0,,26.0,5.0,0.029,$1701,2024/11/18,Bombay,MOBILE,data anaytics training
A3020,D@taScienceBootcamp,134.0,5620.0,$231.4,28.0,7.0,0.052,$1499,2024-11-29,BANGALORE,desktop,data anaytics training
A3021,dATAsCIENCEbOOTCAMP,170.0,4594.0,$193.2,27.0,9.0,0.053,$1319,27-11-2024,madras,Mobile,analytics for data
A3022,DataSci3nceBootcamp,151.0,4907.0,$248.32,10.0,4.0,0.026,$1948,23-11-2024,CHENNAI,Desktop,data analytics course
A3023,Machnelearningbasics,124.0,5437.0,$180.54,29.0,7.0,,$1564,09-11-2024,punr,desktop,analytics for data
A3024,DataScienceB0otcamp,88.0,4794.0,$242.28,11.0,3.0,0.034,$1210,2024/11/07,poona,mobile,data anaytics training
A3025,MachneLearningBasics,118.0,5326.0,$199.76,19.0,8.0,0.068,$1195,2024-11-24,delhi,TABLET,analytics for data
A3026,dEEPlEARNNGpRO,160.0,5642.0,$200.82,25.0,,,,29-11-2024,delhi,MOBILE,learn data analytics
A3027,AI_Marketing101,112.0,4594.0,$236.12,29.0,8.0,0.071,$1569,23-11-2024,NewDlhi,mobile,data anaytics training
A3028,ai_mARKETING101,186.0,4352.0,$223.95,29.0,3.0,0.016,$1290,06-11-2024,dheli,mobile,data anaytics training
A3029,BusinessAnlyticsClass_,139.0,4220.0,$206.02,21.0,5.0,0.036,$1671,2024/11/21,MUMBAI,desktop,learn data analytics
A3030,CloudComputngCourse_,164.0,4909.0,$245.06,13.0,3.0,0.045,$1601,04-11-2024,mumabi,MOBILE,learn data analytics
A3031,Cloudcomputngcourse,89.0,3148.0,$219.25,13.0,4.0,0.045,$1533,2024-11-06,dheli,desktop,data analitics online
A3032,D@taScienceBootcamp,107.0,3105.0,$195.46,20.0,10.0,0.037,$1455,2024/11/19,delhi,MOBILE,data analitics online
A3033,DataScienceBootcamp1,179.0,5062.0,$214.66,18.0,4.0,0.05,$1815,24-11-2024,Bombay,MOBILE,data analytics course
A3034,M@chneLearningBasics,136.0,4096.0,$228.79,19.0,10.0,0.039,$1054,2024/11/26,Bombay,Desktop,data anaytics training
A3035,Cloudcomputngcourse,140.0,4283.0,$205.02,22.0,7.0,,$1674,2024-11-11,mumabi,mobile,data analytics course
A3036,dATAsCIENCEbOOTCAMP,137.0,4189.0,$208.84,17.0,,,$1211,2024-11-09,mumbay,Mobile,online data analytic
A3037,DataSci3nceBootcamp,199.0,4818.0,$230.19,11.0,7.0,0.038,$1714,2024-11-08,chnnai,desktop,online data analytic
A3038,Cyb3rSecurtyFundamentals,95.0,5256.0,$235.84,12.0,8.0,0.052,$1324,2024-11-24,mumabi,Mobile,data anaytics training
A3039,Machn3LearningBasics,182.0,3980.0,$191.75,16.0,5.0,0.027,$1050,2024-11-08,bengaluru,TABLET,online data analytic
A3040,Pyth0n4Data,132.0,4359.0,$237.12,29.0,3.0,,$1872,01-11-2024,chennai,Mobile,online data analytic
A3041,CyberSecurtyFundamentals,139.0,5326.0,$241.7,29.0,5.0,0.036,$1423,08-11-2024,mumbay,Mobile,analytics for data
A3042,SQLD@tabseTraining,134.0,5614.0,$220.52,14.0,6.0,0.036,,15-11-2024,mumbai,desktop,data analitics online
A3043,Cloudcomputngcourse,166.0,3746.0,$213.81,16.0,5.0,0.03,$1750,2024-11-08,Benglore,mobile,data analitics online
A3044,DeepLearnngPr0,121.0,5608.0,$219.92,19.0,4.0,0.049,$1209,2024-11-14,DELHI,TABLET,data anaytics training
A3045,DeepLe@rnngPro,173.0,4582.0,$204.99,17.0,5.0,0.029,$1703,2024/11/21,mumabi,Desktop,data anaytics training
A3046,mACHNElEARNINGbASICS,132.0,4438.0,$232.68,24.0,7.0,,$1959,2024/11/09,chenay,Desktop,analytics for data
A3047,Businessanlyticsclass,136.0,5011.0,$236.62,25.0,5.0,0.037,$1582,2024-11-03,MUMBAI,MOBILE,data analytics course
A3048,Businessanlyticsclass,174.0,5864.0,$190.45,26.0,5.0,0.045,$1508,2024-11-27,bengaluru,Mobile,data anaytics training
A3049,ai_mARKETING101,168.0,5114.0,$186.75,10.0,3.0,0.018,$1530,2024-11-18,dheli,desktop,online data analytic
A3050,AI_Marketing101 ,117.0,5658.0,$191.48,13.0,3.0,0.032,$1779,2024-11-25,bengluru,mobile,learn data analytics
A3051,D3epLearnngPro,187.0,4876.0,$192.2,16.0,5.0,0.027,$1396,2024-11-09,MUMBAI,TABLET,analytics for data
A3052,Machnelearningbasics,,5139.0,$212.2,20.0,10.0,,$1613,2024/11/18,Bombay,Tablet,online data analytic
A3053,DataScienceBootcamp1,,5470.0,$210.97,,7.0,,$1928,2024-11-21,poona,Desktop,data analitics online
A3054,BusinessAnlyticsClass,112.0,5143.0,$242.96,18.0,3.0,0.027,$1029,07-11-2024,punea,Mobile,data anaytics training
A3055,wEBdEVmASTERY,124.0,,$209.92,15.0,4.0,0.032,,2024-11-25,CHENNAI,desktop,data analitics online
A3056,CyberSecurtyFundamentals ,132.0,4769.0,$236.41,15.0,4.0,0.03,,26-11-2024,CHENNAI,TABLET,analytics for data
A3057,Cybersecurtyfundamentals,167.0,3366.0,$213.02,28.0,4.0,0.059,$1159,2024-11-14,new delhi,MOBILE,data analytics course
A3058,bUSINESSaNLYTICScLASS,165.0,5228.0,$199.73,27.0,3.0,0.04,$1829,05-11-2024,PUNE,MOBILE,analytics for data
A3059,Cybersecurtyfundamentals,108.0,4266.0,$220.02,24.0,5.0,,$1282,23-11-2024,mumbai,MOBILE,data anaytics training
A3060,WebDevMastery1,182.0,5102.0,$226.22,16.0,10.0,0.06,$1600,2024/11/07,delhi,MOBILE,data analytics course
A3061,DataScienceBootcamp1,91.0,3787.0,$226.17,26.0,8.0,0.088,$1493,10-11-2024,bengaluru,tablet,data analytics course
A3062,D@taScienceBootcamp,194.0,4598.0,$233.86,25.0,4.0,,$1565,05-11-2024,bengaluru,TABLET,data analitics online
A3063,WebDevMastery,189.0,5404.0,$218.41,17.0,10.0,0.053,$1418,2024-11-24,MUMBAI,Mobile,learn data analytics
A3064,MachneLearningBasics,85.0,4432.0,$214.79,22.0,7.0,0.082,$1262,23-11-2024,Benglore,tablet,data analitics online
A3065,Busin3ssAnlyticsClass,162.0,4016.0,$224.48,28.0,10.0,0.041,$1060,2024/11/19,dheli,mobile,data anaytics training
A3066,M@chneLearningBasics,,5379.0,$248.46,28.0,5.0,,$1881,27-11-2024,bengluru,desktop,online data analytic
A3067,cLOUDcOMPUTNGcOURSE,88.0,5093.0,$222.28,13.0,9.0,0.05,$1185,09-11-2024,mumbay,desktop,online data analytic
A3068,Machnelearningbasics,121.0,5092.0,$219.15,21.0,6.0,0.05,$1864,2024-11-04,mumbay,Desktop,analytics for data
A3069,Ai_marketing101,81.0,3015.0,$218.69,10.0,7.0,0.086,$1550,2024-11-27,PUNE,desktop,learn data analytics
A3070,DataSci3nceBootcamp,125.0,3745.0,$206.93,24.0,3.0,0.024,$1619,2024/11/08,madras,TABLET,data analytics course
A3071,Busin3ssAnlyticsClass,188.0,5046.0,$202.52,18.0,10.0,0.06,$1625,2024-11-05,CHENNAI,TABLET,online data analytic
A3072,Cyb3rSecurtyFundamentals,99.0,4032.0,$186.45,19.0,5.0,,$1074,2024/11/03,mumbay,desktop,data analytics course
A3073,SQLDatabs3Training,170.0,3879.0,$245.0,29.0,,,$1202,2024-11-26,chnnai,Tablet,data analytics course
A3074,MachneLearningBasics_,105.0,4968.0,$188.38,14.0,5.0,,$1135,2024/11/21,punr,TABLET,learn data analytics
A3075,AI_Marketing101 ,173.0,5872.0,$190.3,24.0,5.0,0.029,$1953,26-11-2024,delhi,tablet,data analitics online
A3076,AI_Marketing101_,186.0,3058.0,$230.71,27.0,7.0,0.038,,23-11-2024,PUNE,MOBILE,analytics for data
A3077,cLOUDcOMPUTNGcOURSE,143.0,3109.0,$246.92,22.0,5.0,0.035,$1589,13-11-2024,mumbay,tablet,learn data analytics
A3078,Python4Data_,124.0,5415.0,$217.55,,4.0,0.032,$1258,27-11-2024,poona,DESKTOP,data analitics online
A3079,pYTHON4dATA,154.0,5633.0,$245.95,29.0,7.0,0.035,$1604,2024-11-03,bengluru,Tablet,learn data analytics
A3080,CyberSecurtyFundamentals ,85.0,5402.0,$191.95,18.0,7.0,0.082,$1002,26-11-2024,poona,desktop,data anaytics training
A3081,Python4Data,167.0,4059.0,$209.18,17.0,4.0,0.024,$1742,16-11-2024,poona,tablet,learn data analytics
A3082,Python4Data,139.0,3172.0,$227.83,20.0,10.0,0.072,$1130,28-11-2024,mumbay,Tablet,analytics for data
A3083,dATAsCIENCEbOOTCAMP,193.0,5716.0,$224.53,19.0,9.0,0.047,$1167,2024-11-13,chnnai,DESKTOP,online data analytic
A3084,mACHNElEARNINGbASICS,127.0,4816.0,$245.25,23.0,3.0,0.049,$1985,07-11-2024,mumbai,tablet,learn data analytics
A3085,DeepLe@rnngPro,80.0,3742.0,$247.16,,10.0,0.055,$1686,2024/11/08,chenay,Tablet,analytics for data
A3086,M@chneLearningBasics,174.0,4469.0,$215.98,14.0,8.0,0.046,$1619,2024-11-07,punr,Desktop,online data analytic
A3087,cLOUDcOMPUTNGcOURSE,127.0,3454.0,$209.19,19.0,10.0,0.058,$1937,2024-11-05,PUNE,DESKTOP,data anaytics training
A3088,sqldATABSEtRAINING,151.0,3702.0,$245.02,22.0,9.0,0.06,$1983,04-11-2024,chenay,tablet,learn data analytics
A3089,mACHNElEARNINGbASICS,113.0,4258.0,$232.25,16.0,10.0,0.088,$1374,2024-11-24,Bombay,mobile,online data analytic
A3090,WebDevM@stery,159.0,4047.0,$205.62,24.0,3.0,0.05,$1177,09-11-2024,chennai,tablet,analytics for data
A3091,MachneLearningBasics,197.0,3319.0,$215.83,26.0,10.0,0.051,$1342,18-11-2024,CHENNAI,Desktop,analytics for data
A3092,mACHNElEARNINGbASICS,106.0,5661.0,$181.96,17.0,3.0,0.028,$1250,2024-11-11,NewDlhi,desktop,data analitics online
A3093,pYTHON4dATA,143.0,4914.0,$222.69,12.0,7.0,0.05,$1280,12-11-2024,pune,Desktop,analytics for data
