Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A3186,DataScienceBootcamp ,193.0,4790.0,247.69,23.0,5.0,0.026,1687.0,2024-11-24,Pune,Mobile,data analitics online
A3187,CloudComputngCourse ,90.0,3235.0,211.4,29.0,10.0,0.09122252747252749,1290.0,2024-11-19,Mumbai,Tablet,analytics for data
A3188,sqldATABSEtRAINING,175.0,3832.0,245.61,27.0,5.0,0.029,1388.0,2024-11-26,New Delhi,Desktop,data analitics online
A3189,sqldATABSEtRAINING,153.0,4261.0,230.25,27.0,7.0,0.046,1027.0,2024-11-05,Bangalore,Desktop,analytics for data
A3190,DataSci3nceBootcamp,103.0,4796.0,180.64,26.0,7.0,0.06796116504854369,1102.0,2024-11-03,Chennai,Mobile,data anaytics training
A3191,Businessanlyticsclass,102.0,5229.0,208.55,30.0,5.0,0.049,1065.0,2024-11-15,Mumbai,Mobile,analytics for data
A3192,Businessanlyticsclass,199.0,3754.0,220.16,26.0,8.955,0.045,1262.0,2024-11-20,New Delhi,Tablet,data analytics course
A3193,sqldATABSEtRAINING,96.0,4851.0,229.12,27.0,6.0,0.0625,1271.0,2024-11-03,Bangalore,Tablet,data anaytics training
A3194,cLOUDcOMPUTNGcOURSE,107.0,4816.0,243.41,20.0,5.0,0.04672897196261682,1499.0,2024-11-25,Chennai,Tablet,data analytics course
A3195,Ai_marketing101,170.0,5404.0,218.24,24.0,5.0,0.029411764705882353,1818.0,2024-11-29,Delhi,Desktop,data analitics online
A3196,BusinessAnlyticsClass,145.0,3068.0,237.7,24.0,7.0,0.04827586206896552,1494.0,2024-11-19,Chennai,Mobile,data analytics course
A3197,SQLDatabseTraining,148.0,5877.0,213.84,25.0,8.0,0.05405405405405406,1371.0,2024-11-18,Chennai,Desktop,learn data analytics
A3198,DataSci3nceBootcamp,141.0,4188.0,228.12,16.0,9.0,0.06382978723404255,1204.0,2024-11-30,Chennai,Desktop,data analitics online
A3199,D@taScienceBootcamp,89.0,5676.0,183.58,14.0,6.0,0.045,1254.0,2024-11-16,Chennai,Mobile,data analitics online
A3200,BusinessAnlyticsClass,140.0,4677.0,223.74,20.0,9.0,0.064,1610.0,2024-11-04,Chennai,Mobile,learn data analytics
A3201,WebDevMastery1,135.0,3793.0,190.88,24.0,9.0,0.053,1488.5,2024-11-19,Mumbai,Desktop,data analitics online
A3202,CyberSecurtyFund@mentals,105.0,3548.0,216.8,30.0,7.0,0.054,1663.0,2024-11-14,Delhi,Tablet,learn data analytics
A3203,cLOUDcOMPUTNGcOURSE,119.0,5944.0,225.75,24.0,6.0,0.047,1516.0,2024-11-13,Pune,Tablet,analytics for data
A3204,AI_M@rketing101,128.0,4662.0,187.28,23.0,9.0,0.0703125,1710.0,2024-11-13,Mumbai,Desktop,data anaytics training
A3205,SQLDatabseTraining,120.0,4453.0,240.34,23.0,8.0,0.067,1452.0,2024-11-26,Chennai,Tablet,online data analytic
A3206,Machnelearningbasics,163.0,5052.0,234.73,24.0,6.0,0.03680981595092025,1848.0,2024-11-17,New Delhi,Mobile,online data analytic
A3207,Datasciencebootcamp,94.0,4457.0,246.18,14.0,6.0,0.053,1492.0,2024-11-15,Chennai,Tablet,data analitics online
A3208,MachneLearningBasics,111.11111111111111,5528.0,185.93,21.0,5.0,0.045,1719.0,2024-11-15,Chennai,Mobile,data anaytics training
A3209,Machn3LearningBasics,146.0,4474.0,190.94,18.0,10.0,0.0684931506849315,1872.0,2024-11-07,Bangalore,Tablet,data analitics online
A3210,WebDevM@stery,193.0,5129.0,243.78,13.0,10.0,0.052,1583.0,2024-11-06,Mumbai,Tablet,data analytics course
A3211,MachneLearningBasics,96.0,5210.0,223.05,10.0,8.0,0.083,1483.0,2024-11-29,Mumbai,Tablet,online data analytic
A3212,CyberSecurtyFund@mentals,150.0,3456.0,242.22,16.0,7.0,0.047,1215.0,2024-11-02,Bangalore,Desktop,data anaytics training
A3213,BusinessAnlyticsCl@ss,130.0,4109.0,207.1,19.0,6.0,0.046,1521.0,2024-11-16,Pune,Mobile,learn data analytics
A3214,Python4Data,99.0,3522.0,210.01,28.0,9.0,0.034,1932.0,2024-11-23,Delhi,Mobile,analytics for data
A3215,SQLD@tabseTraining,143.0,3600.0,238.14,26.0,7.0,0.049,1891.0,2024-11-09,New Delhi,Tablet,analytics for data
A3216,AI_Marketing1011,116.0,3026.0,209.03,24.0,9.0,0.07758620689655173,1819.0,2024-11-10,Bangalore,Desktop,data analitics online
A3217,CloudComputngCourse ,120.0,4540.0,214.76,29.0,5.0,0.042,1926.0,2024-11-30,Chennai,Mobile,data anaytics training
A3218,D3epLearnngPro,115.0,4857.0,195.05,29.0,9.0,0.078,1644.0,2024-11-17,Mumbai,Desktop,data anaytics training
A3219,DeepLearnngPro_,175.0,5915.0,223.39,23.0,8.0,0.042,1595.0,2024-11-08,Mumbai,Tablet,learn data analytics
A3220,D@taScienceBootcamp,100.0,3948.0,230.56,30.0,6.0,0.06,1234.0,2024-11-12,Chennai,Tablet,analytics for data
A3221,AI_M@rketing101,114.0,5446.0,207.62,11.0,8.0,0.07017543859649122,1355.0,2024-11-12,Mumbai,Mobile,data analitics online
A3222,bUSINESSaNLYTICScLASS,109.0,5388.0,205.68,22.0,6.0,0.055,1339.0,2024-11-19,Pune,Desktop,data anaytics training
A3223,pYTHON4dATA,154.0,5138.0,194.15,17.0,7.0,0.045,1295.0,2024-11-17,Pune,Mobile,data analytics course
A3224,bUSINESSaNLYTICScLASS,199.0,3534.0,238.67,24.0,5.0,0.025,1776.0,2024-11-21,Delhi,Mobile,data anaytics training
A3225,CyberSecurtyFundamentals1,98.0,4302.0,183.4,16.0,9.0,0.09122252747252749,1765.0,2024-11-19,Bangalore,Desktop,data analytics course
A3226,pYTHON4dATA,196.0,4367.0,238.44,20.0,7.0,0.03571428571428571,1931.0,2024-11-27,Chennai,Desktop,data analitics online
A3227,CloudComputngCourse_,81.0,3721.0,222.89,17.0,4.0,0.046,1690.0,2024-11-15,Pune,Desktop,data analytics course
A3228,Pyth0n4Data,150.0,4351.0,203.7,26.0,8.0,0.05333333333333334,1765.0,2024-11-18,Chennai,Desktop,data anaytics training
A3229,D3epLearnngPro,121.0,3122.0,237.57,29.0,6.0,0.05,1796.0,2024-11-07,Mumbai,Mobile,learn data analytics
A3230,CyberSecurtyFundamentals ,124.0,3924.0,188.66,24.0,6.0,0.041,1472.0,2024-11-04,Pune,Tablet,data anaytics training
A3231,mACHNElEARNINGbASICS,108.0,4126.0,219.33,22.0,3.0,0.028,1275.0,2024-11-29,Pune,Mobile,data analytics course
A3232,SQLDatabseTraining,192.0,3499.0,237.83,20.0,10.0,0.043,1538.5,2024-11-12,Delhi,Tablet,analytics for data
A3233,Machnelearningbasics,178.0,3708.0,192.77,20.0,10.0,0.056,1292.0,2024-11-16,Delhi,Tablet,data analitics online
A3234,Busin3ssAnlyticsClass,191.0,3302.0,207.75,18.0,9.0,0.047,1464.0,2024-11-26,Pune,Mobile,learn data analytics
A3235,DataScienceBootcamp1,147.0,3131.0,242.53,10.0,4.0,0.027210884353741496,1231.0,2024-11-18,Mumbai,Desktop,data analytics course
A3236,dEEPlEARNNGpRO,88.0,5145.0,242.9,16.0,10.0,0.043,1963.0,2024-11-14,New Delhi,Tablet,analytics for data
A3237,SQLDatabseTraining1,92.0,5241.0,223.48,23.0,9.0,0.09122252747252749,1050.0,2024-11-18,Pune,Desktop,data analitics online
A3238,Cybersecurtyfundamentals,148.0,4149.0,223.33,30.0,6.0,0.041,1318.0,2024-11-08,Mumbai,Tablet,data analytics course
A3239,CloudComputngCours3,127.0,3791.0,231.06,11.0,6.0,0.047244094488188976,1351.0,2024-11-03,Mumbai,Desktop,online data analytic
A3240,BusinessAnlyticsCl@ss,156.0,4375.0,249.33,26.0,6.0,0.038,1663.0,2024-11-15,Mumbai,Tablet,data analytics course
A3241,Cloudcomputngcourse,176.0,3753.0,201.76,11.0,4.0,0.023,1070.0,2024-11-07,Pune,Mobile,data anaytics training
A3242,Python4D@ta,145.0,4275.0,185.05,25.0,7.0,0.036,1574.0,2024-11-09,Pune,Desktop,data anaytics training
A3243,pYTHON4dATA,136.0,4332.0,234.52,19.0,6.0,0.043,1162.0,2024-11-18,Chennai,Desktop,learn data analytics
A3244,DataScienceB0otcamp,150.0,4001.0,219.1,25.0,6.0,0.04,1365.0,2024-11-09,Pune,Tablet,online data analytic
A3245,CyberSecurtyFundamentals ,145.0,4436.0,190.63,13.0,10.0,0.069,1502.0,2024-11-21,Mumbai,Tablet,data analytics course
A3246,bUSINESSaNLYTICScLASS,165.0,5661.0,212.245,28.0,6.0,0.036,1848.0,2024-11-02,Pune,Desktop,data analitics online
A3247,cYBERsECURTYfUNDAMENTALS,183.0,5746.0,248.15,14.0,5.0,0.053,1012.0,2024-11-25,Mumbai,Tablet,data analytics course
A3248,CyberSecurtyFundamentals,176.0,3906.0,214.0,29.0,4.0,0.037,1382.0,2024-11-25,Bangalore,Tablet,online data analytic
A3249,DataScienceB0otcamp,164.0,5127.0,194.76,20.0,5.0,0.03048780487804878,1499.0,2024-11-12,Chennai,Tablet,analytics for data
A3250,Busin3ssAnlyticsClass,137.0,4093.0,230.81,15.0,6.0,0.05,1713.0,2024-11-02,Delhi,Desktop,data analytics course
A3251,D@taScienceBootcamp,95.0,4933.0,220.04,15.0,3.0,0.031578947368421054,1366.0,2024-11-04,Bangalore,Mobile,data anaytics training
A3252,Sqldatabsetraining,83.0,5180.0,209.62,30.0,4.0,0.04819277108433735,1972.0,2024-11-13,Mumbai,Desktop,analytics for data
A3253,Machn3LearningBasics,91.0,4988.0,217.34,10.0,10.0,0.09122252747252749,1508.0,2024-11-29,New Delhi,Mobile,learn data analytics
A3254,BusinessAnlyticsClass_,107.0,5510.0,216.1,14.0,8.0,0.075,1857.0,2024-11-19,Pune,Mobile,online data analytic
A3255,Sqldatabsetraining,83.0,3187.0,217.98,25.0,10.0,0.034,1571.0,2024-11-07,Bangalore,Mobile,learn data analytics
A3256,dATAsCIENCEbOOTCAMP,166.0,3788.0,238.56,18.0,8.0,0.048,1657.0,2024-11-06,Bangalore,Mobile,learn data analytics
A3257,Deeplearnngpro,182.0,4575.0,233.74,24.0,10.0,0.054945054945054944,1844.0,2024-11-13,Mumbai,Mobile,learn data analytics
A3258,CyberSecurtyFundamentals,188.0,4382.0,249.5,12.0,9.0,0.049,1746.0,2024-11-13,Mumbai,Desktop,analytics for data
A3259,SQLD@tabseTraining,107.0,4605.0,230.74,17.0,7.0,0.06542056074766354,1590.0,2024-11-18,Pune,Tablet,online data analytic
A3260,Cl0udComputngCourse,169.0,4857.0,194.79,18.0,7.0,0.041,1391.0,2024-11-22,New Delhi,Mobile,data analitics online
A3261,Machn3LearningBasics,165.0,3150.0,190.3,18.0,3.0,0.018,1129.0,2024-11-18,Chennai,Desktop,data anaytics training
A3262,Cybersecurtyfundamentals,137.0,4630.0,201.14,10.0,4.0,0.029,1680.0,2024-11-27,Pune,Tablet,learn data analytics
A3263,ai_mARKETING101,135.0,3712.0,207.14,14.0,3.0,0.048,1788.0,2024-11-21,Pune,Tablet,data anaytics training
A3264,dATAsCIENCEbOOTCAMP,130.0,5739.0,217.93,23.0,8.0,0.062,1464.0,2024-11-30,Pune,Mobile,data analitics online
A3265,DeepLearnngPro ,193.0,4631.0,230.95,26.0,8.0,0.041,1055.0,2024-11-11,Mumbai,Desktop,data analitics online
A3266,Sqldatabsetraining,122.0,4556.0,243.84,26.0,4.0,0.052,1164.0,2024-11-24,Pune,Mobile,online data analytic
A3267,BusinessAnlyticsCl@ss,167.0,5824.0,204.18,20.0,6.5,0.0465,1452.0,2024-11-09,Pune,Mobile,data analytics course
A3268,Pyth0n4Data,145.0,5765.0,240.62,18.0,6.0,0.041,1056.0,2024-11-19,Delhi,Desktop,data anaytics training
A3269,ai_mARKETING101,80.0,5653.0,228.06,19.0,8.0,0.09122252747252749,1795.0,2024-11-13,New Delhi,Tablet,analytics for data
A3270,Pyth0n4Data,142.0,4379.0,238.75,24.0,8.0,0.045,1505.0,2024-11-10,Chennai,Mobile,data anaytics training
A3271,Webdevmastery,141.0,5612.0,224.45,19.0,5.0,0.03546099290780142,1150.0,2024-11-16,Pune,Mobile,online data analytic
A3272,CloudComputngCourse ,180.0,3102.0,198.37,19.0,3.0,0.016666666666666666,1497.0,2024-11-29,Mumbai,Mobile,online data analytic
A3273,Busin3ssAnlyticsClass,196.0,5812.0,246.88,22.0,9.0,0.046,1715.0,2024-11-14,Bangalore,Mobile,online data analytic
A3274,BusinessAnlyticsCl@ss,168.0,4904.0,219.0,22.0,5.0,0.03,1541.0,2024-11-15,Bangalore,Tablet,online data analytic
A3275,MachneLearningBasics,140.0,4562.0,183.58,17.0,9.0,0.047,1668.0,2024-11-30,Chennai,Desktop,data analytics course
A3276,DeepLearnngPro1,178.0,4708.0,237.77,14.0,10.0,0.056179775280898875,1449.0,2024-11-21,Mumbai,Mobile,learn data analytics
A3277,AI_M@rketing101,93.0,3945.0,189.53,27.0,3.0,0.032,1560.0,2024-11-18,Delhi,Tablet,learn data analytics
A3278,BusinessAnlyticsClass1,138.0,5863.0,201.19,30.0,10.0,0.072,1898.0,2024-11-18,Chennai,Desktop,analytics for data
A3279,MachneLearningBasics,143.0,4470.0,214.42,14.0,8.0,0.056,1353.0,2024-11-22,Mumbai,Mobile,data analytics course
A3280,CloudComputngCourse,143.0,5800.0,209.76,22.0,9.0,0.048,1369.0,2024-11-14,Bangalore,Tablet,data analytics course
A3281,Datasciencebootcamp,147.0,4041.0,229.19,16.0,10.0,0.055,1558.0,2024-11-27,Delhi,Desktop,analytics for data
A3282,dATAsCIENCEbOOTCAMP,101.0,3449.0,188.39,16.0,10.0,0.09122252747252749,1318.0,2024-11-08,Delhi,Desktop,online data analytic
A3283,cLOUDcOMPUTNGcOURSE,195.0,4195.0,231.87,13.0,10.0,0.034,1834.0,2024-11-25,Chennai,Desktop,learn data analytics
A3284,DeepLe@rnngPro,142.0,5365.0,237.95,17.0,10.0,0.07,1548.0,2024-11-27,Mumbai,Tablet,data analitics online
A3285,AI_Marketing1011,139.0,3854.0,234.73,10.0,3.0,0.022,1802.0,2024-11-18,Delhi,Tablet,learn data analytics
A3286,AI_M@rketing101,84.0,5597.0,244.39,22.0,10.0,0.09122252747252749,1685.0,2024-11-03,Delhi,Tablet,data anaytics training
A3287,BusinessAnlyticsCl@ss,103.0,5488.0,237.06,21.0,7.0,0.049,1874.0,2024-11-22,Pune,Tablet,analytics for data
A3288,AI_Marketing101_,108.0,3676.0,203.45,29.0,8.0,0.074,1369.0,2024-11-01,New Delhi,Mobile,data analitics online
A3289,MachneLearningBasics ,171.0,4307.0,220.89,21.0,8.0,0.038,1187.0,2024-11-01,Mumbai,Tablet,data analitics online
A3290,CloudComputngCours3,80.0,4204.0,226.79,14.0,3.0,0.037,1434.0,2024-11-21,Pune,Tablet,data analytics course
A3291,DataSci3nceBootcamp,169.0,3589.0,237.83,15.0,3.0,0.018,1754.0,2024-11-21,Bangalore,Mobile,analytics for data
A3292,AI_Marketing101,141.0,3048.0,189.48,22.0,7.0,0.044,1740.0,2024-11-18,Bangalore,Mobile,analytics for data
A3293,Webdevmastery,92.0,4631.0,233.3,19.0,10.0,0.09122252747252749,1521.0,2024-11-27,Delhi,Mobile,learn data analytics
A3294,DeepLearnngPr0,189.0,5624.0,248.03,23.0,7.0,0.037,1499.0,2024-11-10,Chennai,Tablet,analytics for data
A3295,DeepLearnngPro ,124.0,5931.0,214.41,21.0,3.0,0.024193548387096774,1906.0,2024-11-05,Mumbai,Tablet,online data analytic
A3296,SQLD@tabseTraining,138.0,5891.0,247.47,14.0,7.0,0.051,1138.0,2024-11-14,Mumbai,Desktop,online data analytic
A3297,SQLDatabseTraining_,186.0,5774.0,236.22,15.0,6.0,0.032,1288.0,2024-11-12,Mumbai,Mobile,learn data analytics
A3298,D@taScienceBootcamp,100.0,4869.0,234.37,21.0,7.0,0.07,1890.0,2024-11-01,Bangalore,Tablet,data analitics online
A3299,SQLD@tabseTraining,151.0,5403.0,180.74,22.0,3.0,0.046,1610.0,2024-11-29,Delhi,Tablet,data analitics online
A3300,Deeplearnngpro,176.0,4577.0,207.98,23.0,6.0,0.046,1396.0,2024-11-29,Chennai,Tablet,data anaytics training
A3301,CloudComputngCourse,135.5,3978.0,230.19,23.0,9.0,0.046,1792.0,2024-11-19,Mumbai,Desktop,analytics for data
A3302,DataScienceBootcamp_,141.0,4483.0,240.23,25.0,4.0,0.028,1516.0,2024-11-14,Bangalore,Tablet,analytics for data
A3303,DataScienceB0otcamp,117.0,5754.0,228.8,20.0,3.0,0.026,1464.0,2024-11-14,Pune,Mobile,data analitics online
A3304,Businessanlyticsclass,131.0,5528.0,182.38,27.0,6.0,0.046,1168.0,2024-11-03,Mumbai,Desktop,analytics for data
A3305,Cloudcomputngcourse,173.0,3639.0,225.73,10.0,4.0,0.023,1804.0,2024-11-27,Chennai,Tablet,data analitics online
A3306,Python4D@ta,195.0,4067.0,220.61,20.0,8.0,0.041,1767.0,2024-11-08,Pune,Desktop,data analytics course
A3307,D3epLearnngPro,126.0,3931.0,212.16,20.0,9.0,0.058,1537.0,2024-11-09,Chennai,Desktop,learn data analytics
A3308,DataScienceBootcamp ,119.0,3602.0,191.83,26.0,3.0,0.025210084033613446,1052.0,2024-11-10,Chennai,Tablet,analytics for data
A3309,MachneLearningBasics1,141.0,5663.0,237.57,16.0,3.0,0.045,1269.0,2024-11-18,New Delhi,Tablet,data analytics course
A3310,SQLDatabseTraining,182.0,4021.0,216.48,24.0,7.0,0.038,1444.0,2024-11-30,Mumbai,Tablet,online data analytic
A3311,Sqldatabsetraining,192.0,4551.0,223.93,22.0,10.0,0.052,1231.0,2024-11-19,Bangalore,Desktop,data anaytics training
A3312,BusinessAnlyticsClass_,135.5,5123.0,231.93,18.0,9.0,0.046,1031.0,2024-11-18,Mumbai,Desktop,analytics for data
A3313,Cybersecurtyfundamentals,160.0,3816.0,207.93,27.0,9.0,0.056,1884.0,2024-11-03,Delhi,Mobile,analytics for data
A3314,CloudComputngCours3,140.0,3154.0,212.73,21.0,4.0,0.029,1024.0,2024-11-14,Delhi,Tablet,learn data analytics
A3315,DataScienceB0otcamp,134.0,3700.0,226.57,28.0,7.0,0.056,1836.0,2024-11-04,Delhi,Tablet,data analitics online
A3316,AI_M@rketing101,92.0,3963.0,219.39,22.0,10.0,0.09122252747252749,1834.0,2024-11-26,New Delhi,Mobile,online data analytic
A3317,cLOUDcOMPUTNGcOURSE,163.0,3978.0,232.7,25.0,9.0,0.046,1380.0,2024-11-08,Pune,Desktop,data analitics online
A3318,D3epLearnngPro,155.0,5105.0,239.11,20.0,5.0,0.032,1009.0,2024-11-05,Chennai,Mobile,analytics for data
A3319,WebDevMastery1,194.0,3559.0,205.78,15.0,9.0,0.046,1765.0,2024-11-03,Pune,Desktop,online data analytic
A3320,Cyb3rSecurtyFundamentals,165.0,3005.0,239.14,23.0,6.0,0.036,1989.0,2024-11-27,Bangalore,Tablet,learn data analytics
A3321,D@taScienceBootcamp,135.0,4740.0,235.55,24.0,4.0,0.03,1715.0,2024-11-07,Chennai,Desktop,analytics for data
A3322,SQLDatabs3Training,87.0,4379.0,209.25,29.0,10.0,0.09122252747252749,1348.0,2024-11-05,Mumbai,Desktop,learn data analytics
A3323,AI_M@rketing101,164.0,4151.0,219.97,30.0,9.0,0.055,1440.0,2024-11-25,New Delhi,Desktop,online data analytic
A3324,BusinessAnlyticsClass,141.0,3185.0,217.33,21.0,3.0,0.0465,1464.0,2024-11-15,Pune,Mobile,data anaytics training
A3325,Machn3LearningBasics,84.0,5652.0,191.93,30.0,8.0,0.09122252747252749,1729.0,2024-11-13,Delhi,Mobile,data analitics online
A3326,Python4D@ta,158.0,4819.0,185.34,17.0,9.0,0.056962025316455694,1066.0,2024-11-24,Mumbai,Mobile,data anaytics training
A3327,DeepLearnngPr0,90.0,4472.0,237.16,28.0,10.0,0.059,1629.0,2024-11-13,Delhi,Mobile,learn data analytics
A3328,dATAsCIENCEbOOTCAMP,197.0,3186.0,194.44,19.0,6.0,0.03,1857.0,2024-11-14,Chennai,Tablet,data analytics course
A3329,sqldATABSEtRAINING,133.0,4241.0,197.26,25.0,9.0,0.068,1325.0,2024-11-26,Chennai,Tablet,data anaytics training
A3330,BusinessAnlyticsClass ,149.0,5035.0,234.52,28.0,5.0,0.034,1304.0,2024-11-04,Mumbai,Desktop,online data analytic
A3331,Cloudcomputngcourse,197.0,5686.0,239.76,27.0,9.0,0.056,1462.0,2024-11-17,Mumbai,Desktop,data analitics online
A3332,Busin3ssAnlyticsClass,157.0,4062.0,223.72,24.0,8.0,0.051,1499.0,2024-11-25,Chennai,Tablet,data analitics online
A3333,pYTHON4dATA,102.0,3113.0,202.77,22.0,7.0,0.069,1997.0,2024-11-06,Mumbai,Desktop,online data analytic
A3334,Python4Data,175.0,3958.0,193.52,23.0,8.0,0.046,1064.0,2024-11-04,Pune,Mobile,data analytics course
A3335,Cloudcomputngcourse,101.0,3317.0,212.245,23.0,4.0,0.04,1716.0,2024-11-10,Pune,Desktop,data analytics course
A3336,pYTHON4dATA,127.0,4226.0,184.46,10.0,9.0,0.071,1427.0,2024-11-08,New Delhi,Desktop,data analytics course
A3337,CyberSecurtyFundamentals_,148.0,3469.0,212.07,14.0,9.0,0.060810810810810814,1898.0,2024-11-30,Delhi,Tablet,data analitics online
A3338,MachneLearningBasics_,181.0,3859.0,246.36,22.0,9.0,0.056,1769.0,2024-11-01,Mumbai,Mobile,online data analytic
A3339,Machn3LearningBasics,140.0,3389.0,183.33,28.0,6.0,0.043,1385.0,2024-11-08,Mumbai,Mobile,online data analytic
A3340,dEEPlEARNNGpRO,146.0,5075.0,216.48,13.0,9.0,0.056,1353.0,2024-11-26,Mumbai,Tablet,analytics for data
A3341,CyberSecurtyFund@mentals,148.0,3269.0,191.73,18.0,9.0,0.061,1396.0,2024-11-10,Delhi,Mobile,learn data analytics
A3342,SQLDatabs3Training,101.0,4814.0,191.43,17.0,7.0,0.069,1112.0,2024-11-20,Bangalore,Desktop,learn data analytics
A3343,D@taScienceBootcamp,179.0,5145.0,223.04,29.0,9.0,0.05,1002.0,2024-11-08,Mumbai,Mobile,data anaytics training
A3344,AI_Mark3ting101,151.0,4107.0,183.81,21.0,10.0,0.066,1872.0,2024-11-11,Pune,Desktop,data analytics course
A3345,CyberSecurtyFundamentals,195.0,3221.0,185.08,19.0,10.0,0.042,1905.0,2024-11-26,Pune,Tablet,data analytics course
A3346,Cl0udComputngCourse,169.0,4846.0,230.53,15.0,8.0,0.047337278106508875,1103.0,2024-11-04,Chennai,Mobile,data anaytics training
A3347,CloudComputngCourse1,161.0,3160.0,229.71,17.0,3.0,0.019,1817.0,2024-11-01,Chennai,Mobile,data anaytics training
A3348,CloudComputngCours3,156.0,5095.0,214.32,30.0,9.0,0.057692307692307696,1444.0,2024-11-27,Pune,Mobile,data analitics online
A3349,DeepLearnngPro_,148.0,3957.0,211.85,20.0,10.0,0.068,1288.0,2024-11-10,Delhi,Tablet,data analitics online
A3350,CloudComputngCours3,126.0,4920.0,182.36,27.0,5.0,0.04,1933.0,2024-11-04,New Delhi,Tablet,data analitics online
A3351,CloudComputngCourse,189.0,3588.0,191.74,22.0,9.0,0.047619047619047616,1893.0,2024-11-25,Chennai,Desktop,data analytics course
A3352,DataSci3nceBootcamp,119.0,4927.0,223.35,16.0,3.0,0.025210084033613446,1377.0,2024-11-14,Chennai,Mobile,data anaytics training
A3353,dEEPlEARNNGpRO,156.25,4297.0,200.54,30.0,5.0,0.032,1510.0,2024-11-01,Bangalore,Desktop,analytics for data
A3354,WebDevMastery_,127.0,5742.0,233.98,13.0,4.0,0.031,1743.0,2024-11-12,Mumbai,Tablet,data analytics course
A3355,Busin3ssAnlyticsClass,106.0,4474.0,181.48,17.0,10.0,0.09122252747252749,1189.0,2024-11-20,Chennai,Tablet,analytics for data
A3356,DeepLe@rnngPro,119.0,4322.0,183.0,24.0,5.0,0.04201680672268908,1108.0,2024-11-06,Mumbai,Mobile,data analitics online
A3357,Sqldatabsetraining,81.0,4144.0,180.01,18.0,3.0,0.037,1648.0,2024-11-20,Pune,Mobile,data analitics online
A3358,Cl0udComputngCourse,152.0,5007.0,208.84,19.0,10.0,0.066,1628.0,2024-11-24,Pune,Mobile,online data analytic
A3359,Cyb3rSecurtyFundamentals,153.0,5388.0,219.93,16.0,4.0,0.026,1602.0,2024-11-11,Pune,Tablet,data analytics course
A3360,Cloudcomputngcourse,120.0,4229.0,244.13,20.0,9.0,0.075,1380.0,2024-11-12,Chennai,Desktop,data analytics course
A3361,DataScienceB0otcamp,167.0,5140.0,228.32,28.0,9.0,0.051,1056.0,2024-11-08,Bangalore,Mobile,data analitics online
A3362,SQLD@tabseTraining,116.0,5001.0,186.67,17.0,5.0,0.043,1340.0,2024-11-07,Chennai,Desktop,analytics for data
A3363,SQLD@tabseTraining,93.0,3802.0,215.52,22.0,7.0,0.034,1513.0,2024-11-23,Chennai,Mobile,online data analytic
A3364,Python4Data ,159.0,5584.0,249.46,18.0,8.0,0.05,1176.0,2024-11-09,Pune,Desktop,analytics for data
A3365,MachneLearningBasics,146.0,5105.0,224.77,12.0,7.0,0.038,1440.0,2024-11-05,Chennai,Mobile,analytics for data
A3366,cYBERsECURTYfUNDAMENTALS,136.0,5714.0,190.3,19.0,8.0,0.059,1694.0,2024-11-30,Chennai,Desktop,data anaytics training
A3367,Python4Data,159.0,5025.0,208.68,16.0,4.0,0.051,1779.0,2024-11-21,Chennai,Mobile,online data analytic
A3368,Python4data,83.0,3781.0,220.82,11.0,4.0,0.048,1866.0,2024-11-15,Mumbai,Mobile,data anaytics training
A3369,Python4data,136.0,3318.0,215.86,20.0,8.0,0.032,1712.0,2024-11-21,Pune,Tablet,data analitics online
A3370,DataScienceBootcamp1,136.0,3939.0,213.66,16.0,6.0,0.044,1708.0,2024-11-21,Mumbai,Tablet,online data analytic
A3371,Businessanlyticsclass,166.0,3546.0,221.99,10.0,3.0,0.018,1796.0,2024-11-12,Bangalore,Desktop,learn data analytics
A3372,MachneLearningBasics1,192.0,5845.0,247.56,28.0,3.0,0.015625,1542.0,2024-11-19,Pune,Desktop,analytics for data
A3373,SQLDatabseTraining ,143.0,3580.0,223.48,21.0,6.0,0.048,1555.0,2024-11-27,Bangalore,Tablet,data analytics course
A3374,Cloudcomputngcourse,108.0,4019.0,199.85,25.0,8.0,0.059,1657.0,2024-11-02,Bangalore,Tablet,learn data analytics
A3375,CloudComputngCourse1,175.0,3345.0,185.48,23.0,9.0,0.051,1193.0,2024-11-20,Pune,Desktop,data analitics online
A3376,bUSINESSaNLYTICScLASS,80.0,4413.0,245.4,10.0,5.0,0.062,1650.0,2024-11-03,Bangalore,Mobile,data analytics course
A3377,Cyb3rSecurtyFundamentals,192.0,4969.0,234.27,30.0,5.0,0.026,1627.0,2024-11-17,Chennai,Tablet,data analytics course
A3378,DataSci3nceBootcamp,85.0,5083.0,181.19,13.0,3.0,0.05,1048.0,2024-11-11,Chennai,Mobile,data analytics course
A3379,DataScienceB0otcamp,91.0,4176.0,216.63,20.0,8.0,0.088,1502.0,2024-11-09,Bangalore,Mobile,data analytics course
A3380,MachneLearningBasics1,94.0,5389.0,220.53,11.0,10.0,0.09122252747252749,1670.0,2024-11-27,Mumbai,Mobile,data anaytics training
A3381,CyberSecurtyFundamentals1,119.0,4653.0,224.68,20.0,4.0,0.03361344537815126,1773.0,2024-11-14,Chennai,Tablet,learn data analytics
